Filename,Actual_Class_ID,Actual_Class_Name,Predicted_Label,Predicted_Class_Name,Match
CID08_SID09_VID05.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID10_SID09_VID04.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID25_SID08_VID02.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID20_SID10_VID02.avi,19,PickUpDrill,19,PickUpDrill,✅
CID13_SID08_VID07.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID19_SID07_VID03.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID16_SID07_VID04.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID11_SID02_VID01.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
CID09_SID07_VID02.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID27_SID04_VID07.avi,26,Walking,26,Walking,✅
CID12_SID01_VID04.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID12_SID04_VID04.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID09_SID05_VID01.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID03_SID04_VID07.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID24_SID02_VID04.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID02_SID02_VID06.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID23_SID05_VID03.avi,22,PutDownDrill,22,PutDownDrill,✅
CID27_SID07_VID04.avi,26,Walking,26,Walking,✅
CID06_SID07_VID07.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID13_SID03_VID05.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID07_SID06_VID02.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID18_SID08_VID04.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID14_SID07_VID03.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID08_SID03_VID02.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID09_SID02_VID03.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID25_SID03_VID04.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID21_SID04_VID02.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID03_SID06_VID04.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID11_SID10_VID02.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
CID22_SID01_VID05.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID07_SID07_VID03.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID25_SID06_VID07.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID15_SID02_VID05.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID26_SID05_VID06.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID10_SID03_VID02.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID10_SID02_VID07.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID21_SID03_VID07.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID13_SID09_VID02.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID17_SID04_VID05.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID24_SID03_VID01.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID19_SID04_VID07.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID01_SID10_VID02.avi,0,DeliverObject,0,DeliverObject,✅
CID26_SID07_VID06.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID22_SID10_VID05.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID23_SID09_VID05.avi,22,PutDownDrill,22,PutDownDrill,✅
CID05_SID09_VID03.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID19_SID02_VID04.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID18_SID07_VID05.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID19_SID02_VID01.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID15_SID07_VID07.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID11_SID10_VID07.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
CID27_SID02_VID02.avi,26,Walking,26,Walking,✅
CID19_SID03_VID01.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID06_SID01_VID07.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID05_SID10_VID07.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID20_SID03_VID02.avi,19,PickUpDrill,19,PickUpDrill,✅
CID09_SID08_VID05.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID09_SID09_VID03.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID04_SID04_VID01.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID15_SID05_VID06.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID23_SID01_VID04.avi,22,PutDownDrill,22,PutDownDrill,✅
CID25_SID04_VID01.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID16_SID03_VID05.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID15_SID02_VID04.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID07_SID09_VID07.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID12_SID06_VID04.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID03_SID03_VID01.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID07_SID05_VID02.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID20_SID01_VID02.avi,19,PickUpDrill,19,PickUpDrill,✅
CID08_SID08_VID01.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID13_SID05_VID05.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID12_SID06_VID02.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID06_SID10_VID03.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID13_SID10_VID03.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID16_SID08_VID04.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID25_SID01_VID03.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID16_SID08_VID01.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID11_SID03_VID02.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
CID13_SID05_VID03.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID01_SID05_VID02.avi,0,DeliverObject,0,DeliverObject,✅
CID13_SID03_VID04.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID16_SID09_VID06.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID17_SID01_VID03.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID13_SID09_VID03.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID04_SID09_VID06.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID17_SID06_VID02.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID11_SID02_VID04.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
CID18_SID08_VID07.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID05_SID04_VID02.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID11_SID01_VID06.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
CID28_SID01_VID06.avi,27,WalkingWithObject,27,WalkingWithObject,✅
CID12_SID02_VID06.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID03_SID05_VID04.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID20_SID09_VID06.avi,19,PickUpDrill,19,PickUpDrill,✅
CID15_SID06_VID02.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID01_SID04_VID01.avi,0,DeliverObject,0,DeliverObject,✅
CID24_SID04_VID05.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID27_SID06_VID03.avi,26,Walking,26,Walking,✅
CID09_SID05_VID05.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID18_SID10_VID07.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID09_SID10_VID05.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID08_SID01_VID06.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID01_SID09_VID06.avi,0,DeliverObject,0,DeliverObject,✅
CID06_SID05_VID05.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID05_SID04_VID04.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID07_SID10_VID06.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID14_SID03_VID05.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID01_SID05_VID04.avi,0,DeliverObject,0,DeliverObject,✅
CID01_SID07_VID01.avi,0,DeliverObject,0,DeliverObject,✅
CID09_SID09_VID07.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID04_SID07_VID05.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID28_SID01_VID03.avi,27,WalkingWithObject,27,WalkingWithObject,✅
CID26_SID10_VID03.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID17_SID03_VID06.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID08_SID02_VID01.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID17_SID05_VID04.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID16_SID05_VID06.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID21_SID10_VID04.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID05_SID01_VID02.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID26_SID01_VID04.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID21_SID05_VID04.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID19_SID10_VID04.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID12_SID01_VID06.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID06_SID05_VID06.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID13_SID06_VID05.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID04_SID03_VID07.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID25_SID07_VID05.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID10_SID01_VID06.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID08_SID05_VID05.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID18_SID03_VID01.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID15_SID04_VID04.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID04_SID10_VID05.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID07_SID06_VID04.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID18_SID01_VID03.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID08_SID06_VID06.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID23_SID08_VID03.avi,22,PutDownDrill,22,PutDownDrill,✅
CID04_SID06_VID05.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID22_SID08_VID05.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID14_SID10_VID05.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID01_SID09_VID03.avi,0,DeliverObject,0,DeliverObject,✅
CID02_SID10_VID07.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID19_SID06_VID02.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID26_SID05_VID03.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID01_SID03_VID04.avi,0,DeliverObject,0,DeliverObject,✅
CID23_SID02_VID04.avi,22,PutDownDrill,22,PutDownDrill,✅
CID15_SID06_VID04.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID08_SID04_VID07.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID06_SID09_VID07.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID26_SID02_VID02.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID13_SID10_VID07.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID18_SID04_VID01.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID10_SID04_VID07.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID05_SID07_VID05.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID24_SID08_VID03.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID17_SID01_VID01.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID13_SID02_VID07.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID04_SID10_VID01.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID06_SID02_VID04.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID12_SID05_VID05.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID23_SID07_VID07.avi,22,PutDownDrill,22,PutDownDrill,✅
CID15_SID09_VID04.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID25_SID06_VID03.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID23_SID04_VID07.avi,22,PutDownDrill,22,PutDownDrill,✅
CID03_SID06_VID02.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID01_SID01_VID01.avi,0,DeliverObject,0,DeliverObject,✅
CID21_SID09_VID03.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID20_SID05_VID03.avi,19,PickUpDrill,19,PickUpDrill,✅
CID20_SID06_VID01.avi,19,PickUpDrill,19,PickUpDrill,✅
CID03_SID09_VID06.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID21_SID06_VID07.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID02_SID08_VID07.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID03_SID09_VID05.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID12_SID08_VID06.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID22_SID02_VID03.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID02_SID04_VID03.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID13_SID04_VID06.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID04_SID04_VID06.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID14_SID08_VID03.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID26_SID05_VID01.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID04_SID06_VID03.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID25_SID04_VID05.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID16_SID09_VID07.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID07_SID07_VID07.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID24_SID01_VID05.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID06_SID09_VID06.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID08_SID10_VID02.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID26_SID03_VID06.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID01_SID06_VID01.avi,0,DeliverObject,0,DeliverObject,✅
CID26_SID07_VID05.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID06_SID06_VID05.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID19_SID04_VID04.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID17_SID05_VID05.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID13_SID05_VID02.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID03_SID07_VID01.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID26_SID06_VID06.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID08_SID09_VID03.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID18_SID03_VID05.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID11_SID06_VID07.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
CID01_SID07_VID06.avi,0,DeliverObject,0,DeliverObject,✅
CID12_SID02_VID02.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID10_SID07_VID06.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID25_SID05_VID05.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID27_SID05_VID07.avi,26,Walking,26,Walking,✅
CID03_SID10_VID07.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID02_SID09_VID02.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID06_SID05_VID04.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID27_SID09_VID04.avi,26,Walking,26,Walking,✅
CID15_SID02_VID03.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID21_SID02_VID01.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID24_SID05_VID06.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID01_SID04_VID02.avi,0,DeliverObject,0,DeliverObject,✅
CID03_SID01_VID01.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID03_SID10_VID05.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID23_SID09_VID03.avi,22,PutDownDrill,22,PutDownDrill,✅
CID02_SID08_VID03.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID01_SID02_VID01.avi,0,DeliverObject,0,DeliverObject,✅
CID25_SID02_VID07.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID12_SID09_VID01.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID16_SID09_VID01.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID15_SID03_VID03.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID04_SID08_VID05.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID22_SID02_VID01.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID01_SID06_VID04.avi,0,DeliverObject,0,DeliverObject,✅
CID14_SID03_VID06.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID21_SID02_VID04.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID07_SID05_VID06.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID02_SID01_VID02.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID08_SID10_VID07.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID23_SID09_VID07.avi,22,PutDownDrill,22,PutDownDrill,✅
CID09_SID03_VID04.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID24_SID10_VID02.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID06_SID02_VID03.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID27_SID02_VID03.avi,26,Walking,26,Walking,✅
CID05_SID05_VID02.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID12_SID05_VID03.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID24_SID03_VID04.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID09_SID06_VID05.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID02_SID03_VID07.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID19_SID06_VID05.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID05_SID08_VID06.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID21_SID06_VID04.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID17_SID10_VID06.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID13_SID09_VID07.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID17_SID09_VID04.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID10_SID10_VID06.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID15_SID04_VID07.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID23_SID02_VID07.avi,22,PutDownDrill,22,PutDownDrill,✅
CID03_SID02_VID07.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID03_SID07_VID06.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID17_SID02_VID04.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID27_SID07_VID01.avi,26,Walking,26,Walking,✅
CID14_SID01_VID07.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID08_SID05_VID02.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID03_SID08_VID05.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID05_SID03_VID05.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID07_SID03_VID02.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID22_SID03_VID01.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID23_SID01_VID05.avi,22,PutDownDrill,22,PutDownDrill,✅
CID02_SID04_VID05.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID04_SID01_VID02.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID16_SID06_VID04.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID26_SID08_VID03.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID05_SID01_VID07.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID27_SID08_VID06.avi,26,Walking,26,Walking,✅
CID09_SID10_VID03.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID18_SID02_VID07.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID11_SID06_VID06.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
CID26_SID08_VID02.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID08_SID01_VID02.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID17_SID08_VID04.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID18_SID07_VID02.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID06_SID04_VID01.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID16_SID06_VID03.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
